# Rime user dictionary
#@/db_name	luwei.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	29023
#@/user_id	Win10-weasel
mou mou 	某某	c=1 d=1 t=16832
mou sheng 	謀生	c=1 d=1 t=17114
mou shi 	某事	c=3 d=1.92891 t=24129
mou xie 	某些	c=9 d=1.00537 t=26563
mou xie ren 	某些人	c=1 d=1 t=12083
mou yi 	某一	c=1 d=1 t=24014
mou yi ge ren 	某一個人	c=2 d=1.00001 t=19406
mou zhong 	某種	c=10 d=1.24822 t=25433
mu biao 	目標	c=9 d=0.56836 t=29023
mu bin 	幕賓	c=1 d=1 t=13960
mu ce 	目測	c=1 d=1 t=15258
mu dai 	母帶	c=1 d=1 t=537
mu di 	目的	c=17 d=1.11507 t=26055
mu lu 	目錄	c=1 d=1 t=7092
mu ming er lai 	慕名而來	c=1 d=1 t=6086
mu qian 	目前	c=15 d=0.404542 t=29023
na 	吶	c=2 d=1 t=15902
na 	哪	c=1 d=1 t=23484
na 	拿	c=6 d=1 t=26762
na 	那	c=17 d=1.83351 t=27786
na bian 	那邊	c=1 d=1 t=4795
na bu shi 	那不是	c=1 d=1 t=23962
na chu shou 	拿出手	c=0 d=0.1 t=8588
na chu shou de 	拿出手的	c=1 d=1 t=8589
na ci 	那次	c=10 d=1 t=18633
na duan 	那段	c=4 d=1.00745 t=7434
na er 	哪兒	c=1 d=1 t=7937
na er 	那兒	c=1 d=1 t=9938
na fen 	那份	c=1 d=1 t=13558
na ge 	哪個	c=3 d=0.980199 t=29023
na ge 	那個	c=23 d=1.78273 t=28679
na ge ren 	那個人	c=1 d=1 t=1597
na ge shi hou 	那個時候	c=8 d=1 t=15933
na hai 	那還	c=1 d=1 t=478
na jian 	那件	c=2 d=1.00001 t=18251
na jiu 	那就	c=2 d=0.0145148 t=29023
na jiu ke yi 	那就可以	c=1 d=0.145876 t=29023
na jiu shi 	那就是	c=1 d=1 t=17010
na ju 	那句	c=1 d=1 t=21558
na le 	拿了	c=2 d=1 t=27667
na li 	哪裏	c=6 d=1 t=27803
na li 	那裏	c=3 d=1.02412 t=8093
na me 	那麼	c=30 d=1.00183 t=28187
na me duo 	那麼多	c=1 d=1 t=14909
na me nan 	那麼難	c=1 d=1 t=1596
na sha 	那啥	c=4 d=1 t=27607
na shi 	那是	c=2 d=1.40861 t=9532
na shi 	那時	c=6 d=1 t=26544
na shi hou 	那時候	c=15 d=1 t=21405
na shi mei you 	那時沒有	c=1 d=1 t=5330
na tian 	哪天	c=1 d=1 t=984
na tian 	那天	c=3 d=1.06298 t=8157
na tiao 	哪條	c=1 d=1 t=11120
na tiao 	那條	c=1 d=1 t=11119
na wo 	拿我	c=1 d=1 t=15017
na xie 	哪些	c=1 d=1 t=918
na xie 	那些	c=15 d=1.00017 t=28367
na xie ren 	那些人	c=1 d=1 t=8100
na yang 	那樣	c=3 d=1 t=22677
na yi 	哪一	c=0 d=0.1 t=15862
na yi 	那一	c=0 d=0.1 t=18522
na yi bu 	那一步	c=1 d=1 t=18523
na yi ceng 	哪一層	c=1 d=1 t=15863
na yi dian 	那一點	c=1 d=1 t=3391
na yi shun jian 	那一瞬間	c=1 d=1 t=9759
na zhe 	拿着	c=1 d=1 t=14675
na zhong 	那種	c=29 d=1.12431 t=28571
na zhong ren 	那種人	c=2 d=1 t=28426
nai cha 	奶茶	c=1 d=1 t=7661
nai ma 	奶媽	c=1 d=1 t=27262
nai wo he 	奈我何	c=1 d=1 t=13696
nan 	楠	c=1 d=1 t=4805
nan 	男	c=2 d=1.94649 t=18851
nan 	難	c=6 d=1 t=25881
nan ao 	難熬	c=2 d=1.02916 t=7152
nan dian 	難點	c=4 d=0.304221 t=29023
nan dong 	難懂	c=1 d=1 t=24625
nan gao 	難搞	c=1 d=1 t=9492
nan guai 	難怪	c=6 d=1.69769 t=28182
nan guo 	難過	c=2 d=1 t=9535
nan hai 	男孩	c=1 d=1 t=19776
nan hang 	南航	c=3 d=2.9361 t=15508
nan nian 	難唸	c=1 d=1 t=1096
nan peng you 	男朋友	c=1 d=1 t=8230
nan sheng 	男生	c=1 d=1 t=3665
nan shou 	難受	c=12 d=0.554327 t=29023
nan shuo 	難說	c=4 d=1 t=12880
nan ti 	難題	c=2 d=0.0778801 t=29023
nan wan 	难玩	c=1 d=1 t=8776
nan wang 	難忘	c=4 d=1.60512 t=9565
nan wei 	難爲	c=0 d=0.1 t=7788
nan wei ta le 	難爲她了	c=1 d=1 t=7789
nan yi 	難以	c=2 d=1 t=18761
nan yi yan yu 	難以言喻	c=1 d=1 t=3730
nan you 	男友	c=1 d=1 t=5422
nan yuan bei zhe 	南轅北轍	c=1 d=1 t=1677
nan zhan 	南站	c=1 d=1 t=7584
nao 	鬧	c=2 d=1 t=9671
nao dai 	腦袋	c=2 d=1.12809 t=19712
nao hai 	腦海	c=2 d=1.9802 t=23929
nao le 	鬧了	c=1 d=1 t=8098
nao xi bao 	腦細胞	c=1 d=1 t=2537
nao zi 	腦子	c=6 d=1.11533 t=28782
ne 	呢	c=32 d=1.22021 t=28824
ne ge 	呢個	c=0 d=0.1 t=12288
nei 	內	c=2 d=0.100197 t=23348
nei bu 	內部	c=1 d=1 t=14970
nei cun 	內存	c=2 d=1.7788 t=24103
nei fen mi 	內分泌	c=1 d=1 t=24816
nei fen mi xi tong 	内分泌系统	c=1 d=1 t=4524
nei lian 	內斂	c=1 d=1 t=12985
nei rong 	內容	c=1 d=1 t=2005
nei xiang 	內向	c=9 d=2.78071 t=28454
nei xin 	內心	c=2 d=1.09681 t=27940
nei xing 	內行	c=1 d=1 t=9559
nei zai 	內在	c=1 d=1 t=10546
neng 	能	c=25 d=1.04937 t=27116
neng bu neng 	能不能	c=1 d=1 t=14308
neng dong li 	能動力	c=1 d=1 t=18529
neng e 	能額	c=1 d=1 t=18494
neng fou 	能否	c=1 d=1 t=10528
neng gou 	能夠	c=21 d=1.04359 t=28361
neng li 	能力	c=60 d=1.52693 t=29023
neng shuo hui dao 	能說會道	c=1 d=1 t=8396
neng yong 	能用	c=1 d=1 t=19998
neng zuo 	能做	c=1 d=1 t=16833
neng zuo de 	能做的	c=3 d=1 t=17587
ni 	你	c=112 d=0.932394 t=29023
ni 	妳	c=4 d=3.8738 t=21581
ni de 	你的	c=2 d=1 t=19230
ni hao 	你好	c=1 d=0.99005 t=29023
ni liu 	逆流	c=1 d=1 t=21650
ni men 	你們	c=1 d=1 t=6722
ni ming 	匿名	c=1 d=1 t=8305
ni ne 	你呢	c=1 d=1 t=11090
ni neng gou 	你能够	c=1 d=1 t=17420
ni shi 	你是	c=2 d=1 t=28914
ni shi 	妳是	c=1 d=1 t=6625
ni shi wo 	你是我	c=0 d=0.1 t=21426
ni shi wo de 	你是我的	c=1 d=1 t=21427
ni yao 	你要	c=1 d=1 t=15052
ni yi 	你一	c=0 d=0.1 t=3262
nian 	年	c=24 d=1 t=25933
nian chu 	年初	c=2 d=1 t=10041
nian hou 	年後	c=1 d=1 t=19871
nian ji 	年紀	c=2 d=1.00377 t=5618
nian jia 	年假	c=1 d=1 t=15470
nian jing 	唸經	c=1 d=1 t=28013
nian le 	年了	c=1 d=1 t=1306
nian qing 	年輕	c=2 d=1 t=28215
nian qing ren 	年輕人	c=2 d=1 t=10282
nian shao 	年少	c=0 d=0.1 t=526
nian shao you wei 	年少有爲	c=2 d=1.90484 t=547
nian tou 	念頭	c=1 d=1 t=1454
nian zhong jiang 	年終獎	c=1 d=1 t=12102
niang men 	娘們	c=1 d=1 t=4350
nie lian 	捏臉	c=1 d=1 t=4100
ning meng 	柠檬	c=1 d=1 t=501
ning yuan 	寧願	c=1 d=1 t=28221
ning zhi 	凝脂	c=0 d=0.1 t=13030
niu 	妞	c=1 d=1 t=9042
niu 	牛	c=4 d=1 t=6596
niu bi 	牛比	c=1 d=1 t=6821
niu pai 	牛排	c=1 d=1 t=7666
niu pi 	牛皮	c=5 d=1.20909 t=27270
niu qu 	扭曲	c=1 d=1 t=9488
niu zai ku 	牛仔褲	c=2 d=1 t=19155
nong 	弄	c=5 d=1 t=23076
nong cun 	農村	c=1 d=1 t=8468
nong dong 	弄懂	c=1 d=1 t=6176
nong ge 	弄個	c=1 d=1 t=23469
nong jia le 	農家樂	c=1 d=1 t=5209
nong le 	弄了	c=1 d=1 t=671
nong min gong 	農民工	c=1 d=1 t=17519
nu li 	努力	c=13 d=1.00168 t=28294
nu li 	奴隸	c=2 d=1.82283 t=21473
nu xing 	奴性	c=1 d=1 t=26619
nuan jiao 	暖腳	c=1 d=1 t=6611
nuan nuan 	暖暖	c=2 d=1 t=12791
nuan zu tie 	暖足貼	c=1 d=1 t=4330
nv 	女	c=1 d=1 t=19231
nv fang 	女方	c=2 d=1.0476 t=10722
nv hai 	女孩	c=2 d=1.0001 t=5450
nv hai zi 	女孩子	c=5 d=1 t=21413
nv hou 	女後	c=2 d=1.82696 t=21476
nv peng you 	女朋友	c=2 d=1 t=12454
nv shen 	女神	c=2 d=1.97045 t=21574
nv sheng 	女生	c=8 d=1.00583 t=12864
nv sheng 	女聲	c=1 d=1 t=3968
nv shi 	女士	c=1 d=1 t=14437
o 	哦	c=10 d=0.918769 t=29023
ou 	偶	c=1 d=1 t=3152
ou er 	偶爾	c=3 d=1.00025 t=10871
ou ran 	偶然	c=2 d=1 t=22161
ou wen 	歐文	c=1 d=1 t=4831
pa 	怕	c=11 d=0.1 t=25863
pa 	爬	c=2 d=1.11765 t=7707
pa 	趴	c=1 d=1 t=22229
pa bu shi 	怕不是	c=1 d=1 t=6628
pa dao 	爬到	c=1 d=1 t=7810
pa de kuai 	怕得快	c=1 d=1 t=25864
pa le 	爬了	c=1 d=1 t=7729
pa ma fan 	怕麻煩	c=1 d=1 t=11502
pa shan 	爬山	c=1 d=1 t=7800
pa shi 	怕是	c=3 d=1 t=20683
pa si 	怕死	c=1 d=1 t=28199
pa xia 	趴下	c=1 d=1 t=9895
pa yang 	怕癢	c=1 d=1.01547 t=12444
pa yang yang 	怕癢樣	c=1 d=1 t=12445
pa zai 	趴在	c=1 d=1 t=22218
pai 	拍	c=5 d=1.15363 t=8010
pai 	排	c=1 d=1 t=20454
pai cha 	排查	c=2 d=1 t=23063
pai chi 	排斥	c=1 d=1 t=28149
pai chu 	排除	c=5 d=2.9026 t=28940
pai dao 	拍到	c=0 d=0.1 t=6057
pai dao le 	拍到了	c=1 d=1 t=6058
pai dui 	排隊	c=4 d=3.73094 t=20491
pai guo 	拍過	c=1 d=1 t=6885
pai le 	拍了	c=3 d=1.80796 t=5950
pai lian 	排練	c=2 d=1 t=9451
pai shang 	派上	c=1 d=1 t=25523
pai wei 	排位	c=2 d=1.8825 t=27351
pai yi zhang 	拍一張	c=1 d=1 t=5849
pai zhao 	拍照	c=3 d=1.95123 t=25554
pai zhao pian 	拍照片	c=1 d=1 t=5588
pan duan 	判斷	c=3 d=1.94176 t=24264
pan tan 	攀談	c=1 d=1 t=26961
pang bian 	旁邊	c=5 d=1 t=27849
pang da 	龐大	c=0 d=0.1 t=10468
pang da le 	龐大了	c=1 d=1 t=10469
pang ren 	旁人	c=1 d=1 t=14502
pao bu 	跑步	c=3 d=2.00936 t=8791
pao chu 	拋出	c=1 d=1 t=22935
pao de kuai 	跑得快	c=2 d=1.97531 t=25870
pao ge jiao 	泡個腳	c=1 d=1 t=11567
pao guo qu 	跑過去	c=1 d=1 t=5322
pao le 	泡了	c=1 d=1 t=5981
pao le 	跑了	c=2 d=1.15107 t=6360
pao mian 	泡麪	c=1 d=1 t=25964
pao qu 	跑去	c=1 d=1 t=9964
pao ti 	跑題	c=1 d=1 t=4663
pao xia 	拋下	c=0 d=0.1 t=7274
pao xia wo 	拋下我	c=1 d=1 t=7275
pei 	陪	c=1 d=1 t=19779
pei bu shang 	配不上	c=1 d=1 t=10953
pei fu 	佩服	c=1 d=1 t=19313
pei yang 	培養	c=2 d=1.77492 t=1663
pei zhi 	配置	c=8 d=1 t=22629
pei zhi 	配製	c=2 d=0.923116 t=29023
pei zhong 	配種	c=1 d=1 t=24698
pen 	噴	c=3 d=1 t=19211
pen quan 	噴泉	c=1 d=1 t=6366
peng 	碰	c=2 d=1.96561 t=22739
peng dao 	碰倒	c=1 d=0.1 t=24454
peng dao hen duo 	碰倒很多	c=1 d=1 t=24455
peng guo 	碰過	c=2 d=1 t=21882
peng mian 	碰面	c=1 d=1 t=19647
peng you 	朋友	c=7 d=1.72615 t=27567
peng you quan 	朋友圈	c=2 d=1.94176 t=4960
peng yun qi 	碰運氣	c=1 d=1 t=1856
peng zhuang 	碰撞	c=1 d=1 t=17830
pi 	皮	c=2 d=1 t=13032
pi cao rou hou 	皮糙肉厚	c=1 d=1 t=12440
pi dian pi dian 	屁顛屁顛	c=1 d=1 t=5749
pi fu 	皮膚	c=13 d=1 t=20369
pi jiu 	啤酒	c=1 d=1 t=6597
pi lao 	疲勞	c=1 d=0.690734 t=29023
pi liang 	批量	c=2 d=1.8781 t=11621
pi pei 	匹配	c=4 d=1.91499 t=27346
pi ping 	批評	c=1 d=1 t=4860
pi si 	劈死	c=2 d=1.85214 t=24551
pi xie 	皮鞋	c=0 d=0.1 t=12761
pi yong 	屁用	c=1 d=1 t=28073
pian 	片	c=1 d=1 t=3964
pian 	篇	c=2 d=1 t=19238
pian 	騙	c=1 d=1 t=26047
pian pi 	便辟	c=0 d=0.1 t=5231
pian pi 	偏僻	c=1 d=1 t=5234
pian yi liang 	偏移量	c=3 d=2.42722 t=27194
piao liang 	漂亮	c=2 d=1.96561 t=6091
pie kai 	撇開	c=1 d=1 t=8428
pin 	品	c=1 d=1 t=16703
pin 	拼	c=2 d=1 t=22843
pin bo 	拼搏	c=2 d=1 t=17681
pin bu guo 	拼不過	c=1 d=1 t=8471
pin dao 	頻道	c=3 d=2.41527 t=26135
pin fa 	貧乏	c=2 d=1.93707 t=21342
pin ge 	品格	c=1 d=1 t=15506
pin ming 	拼命	c=2 d=1 t=28252
pin zhi 	品質	c=1 d=1 t=11583
ping 	坪	c=0 d=0.1 t=5552
ping 	屏	c=1 d=0.173714 t=22647
ping 	平	c=1 d=1 t=16421
ping 	評	c=1 d=1 t=4813
ping an ye 	平安夜	c=1 d=1 t=20908
ping de 	評的	c=1 d=1 t=4803
ping fan 	平凡	c=1 d=1 t=10832
ping fu 	平復	c=1 d=1 t=9914
ping gu 	評估	c=1 d=1 t=19493
ping heng 	平衡	c=1 d=1 t=6736
ping jie 	憑藉	c=1 d=1 t=26412
ping pang 	乒乓	c=1 d=1 t=21875
ping pang qiu 	乒乓球	c=2 d=1 t=8855
ping shen 	評審	c=1 d=1.09048 t=815
ping shi 	平時	c=6 d=1 t=25549
ping wei 	評委	c=1 d=1 t=5274
ping yuan 	平原	c=0 d=0.1 t=9241
ping zou 	平走	c=1 d=1 t=14537
po 	破	c=1 d=1 t=6462
po huai 	破壞	c=1 d=1 t=17292
po jie 	破解	c=1 d=1 t=18236
po shi 	迫使	c=1 d=1 t=15883
pu bian 	普遍	c=1 d=1 t=11394
pu shi 	樸實	c=1 d=1 t=509
pu tong 	普通	c=2 d=1.00036 t=24968
pu zi 	譜子	c=1 d=1 t=16179
qi 	其	c=4 d=1.93707 t=23451
qi 	器	c=1 d=1 t=22893
qi 	期	c=0 d=0.1 t=9179
qi 	氣	c=3 d=1.00015 t=14090
qi 	起	c=4 d=1 t=21051
qi bu qi 	氣不氣	c=1 d=1 t=10981
qi che 	汽車	c=1 d=1 t=5313
qi che 	騎車	c=1 d=0.385076 t=7777
qi chuang 	起牀	c=2 d=1.30882 t=22025
qi ci 	其次	c=1 d=1 t=14392
qi dai 	期待	c=2 d=1 t=10507
qi fa xing 	啓發性	c=1 d=1 t=2248
qi fen 	氣氛	c=1 d=1 t=2838
qi fu 	欺負	c=2 d=1 t=18227
qi guai 	奇怪	c=2 d=1 t=23716
qi guan 	器官	c=3 d=1.00424 t=24825
qi jian 	期間	c=2 d=1.19109 t=7170
qi lai 	起來	c=5 d=1 t=26273
qi li 	氣力	c=0 d=0.1 t=12805
qi miao 	奇妙	c=1 d=1 t=4444
qi mo 	期末	c=1 d=1 t=6220
qi nian 	七年	c=1 d=1 t=22417
qi pao xian 	起跑線	c=0 d=0.1 t=23353
qi pian 	欺騙	c=1 d=1 t=3614
qi shi 	其實	c=86 d=0.222017 t=29023
qi ta 	其他	c=45 d=2.07341 t=29023
qi ta de 	其他的	c=3 d=1 t=17383
qi ta ren 	其他人	c=17 d=1 t=28874
qi ta tong xue 	其他同學	c=1 d=1 t=9812
qi ta zu 	其他組	c=1 d=1 t=790
qi wang 	期望	c=1 d=1 t=3385
qi wen 	氣溫	c=1 d=1 t=20272
qi ye 	企業	c=3 d=1 t=28304
qi zhi 	氣質	c=2 d=1 t=13106
qi zhong 	其中	c=7 d=1 t=28850
qi zi 	妻子	c=1 d=1 t=8936
qia dang 	恰當	c=0 d=0.1 t=14706
qian 	前	c=8 d=1.625 t=27229
qian 	錢	c=18 d=1.00193 t=27753
qian cai 	錢財	c=2 d=1.93707 t=17639
qian ceng 	淺層	c=1 d=1 t=19684
qian duan 	前段	c=1 d=1 t=14035
qian duan 	前端	c=7 d=1.22091 t=19393
qian fa 	前發	c=1 d=1 t=4146
qian hou 	前後	c=2 d=1 t=28934
qian ji nian 	前幾年	c=1 d=1 t=23267
qian mian 	前面	c=2 d=1.83946 t=14528
qian nian 	千年	c=0 d=0.1 t=22341
qian qi 	前期	c=2 d=1.85642 t=10414
qian ren 	前人	c=2 d=1.71892 t=21286
qian ti 	前提	c=2 d=1 t=18410
qian ti 	前體	c=1 d=1 t=10267
qian ti tiao jian 	前提條件	c=2 d=1.93239 t=10313
qian wan 	千萬	c=2 d=1 t=26818
qian yi 	遷移	c=2 d=1.8781 t=1900
qian yi mo hua 	潛移默化	c=1 d=1 t=28056
qian zhai 	欠債	c=1 d=1 t=10737
qian zhe 	前者	c=3 d=1.00007 t=23543
qiang 	強	c=3 d=0.1 t=27283
qiang 	搶	c=1 d=1 t=1191
qiang 	槍	c=1 d=1 t=15015
qiang diao 	強調	c=1 d=1 t=21087
qiang lie 	強烈	c=1 d=1 t=12887
qiang pao 	槍炮	c=1 d=1 t=16519
qiang po 	強迫	c=1 d=1 t=9893
qiang qiu 	強求	c=1 d=1 t=14631
qiang ruo 	強弱	c=1 d=1 t=16448
qiang shi 	強勢	c=1 d=1 t=23387
qiang shi 	槍使	c=1 d=1 t=26758
qiang yi bo 	強一波	c=1 d=1 t=27284
qiang zhuang 	強壯	c=1 d=1 t=7520
qiao cui 	憔悴	c=1 d=1 t=18598
qiao jie 	橋接	c=1 d=1 t=5012
qiao men zhuan 	敲門磚	c=2 d=1.84789 t=23345
qie 	且	c=6 d=1.00004 t=18856
qie 	切	c=1 d=1 t=21457
qie huan 	切換	c=2 d=1.0534 t=2516
qie qiu 	切球	c=1 d=1 t=21929
qie xi 	竊喜	c=0 d=0.1 t=2048
qie xing 	且行	c=1 d=1 t=25638
qin 	秦	c=0 d=0.1 t=9244
qin ding 	欽定	c=1 d=1 t=8596
qin fen 	勤奮	c=1 d=1 t=15527
qin jin 	親近	c=1 d=1 t=18350
qin shi 	寢室	c=5 d=2.03365 t=9203
qin yi jue 	秦義絕	c=1 d=1 t=9245
qin zi 	親自	c=1 d=1 t=25725
qing 	晴	c=47 d=1.90049 t=27900
qing 	請	c=8 d=1 t=26852
qing chu 	清楚	c=2 d=1.85214 t=24072
qing chu le 	清楚了	c=1 d=1 t=2964
qing chun 	青春	c=5 d=1 t=26489
qing du 	輕度	c=1 d=1 t=18035
qing gan 	情感	c=38 d=1.68226 t=25402
qing gan lei 	情感類	c=1 d=1 t=3136
qing gan yi yi 	情感意義	c=1 d=1 t=18566
qing jiao 	請教	c=3 d=1.81873 t=26949
qing ke 	請客	c=5 d=1 t=15712
qing kuang 	情況	c=27 d=1.98325 t=28099
qing kuang xia 	情況下	c=1 d=1 t=1135
qing liang 	清涼	c=0 d=0.1 t=12780
qing liang zhuang 	清涼裝	c=1 d=1 t=12781
qing qing 	輕輕	c=1 d=1 t=21560
qing qiu 	請求	c=2 d=1 t=27294
qing sheng 	輕聲	c=1 d=1 t=2038
qing song 	輕鬆	c=1 d=1 t=19395
qing su 	傾訴	c=1 d=1 t=28640
qing ta 	請她	c=2 d=1 t=20195
qing ting 	請聽	c=0 d=0.1 t=11126
qing ting wo 	請聽我	c=1 d=1 t=11127
qing wo 	請我	c=1 d=1 t=10039
qing xi 	清晰	c=2 d=1 t=9876
qing xie 	傾斜	c=1 d=1 t=15646
qing xing 	慶幸	c=1 d=1 t=11480
qing xing 	清醒	c=3 d=1 t=22435
qing xu 	情緒	c=18 d=1 t=28681
qing xu hua 	情緒化	c=2 d=1 t=24432
qing yong 	晴勇	c=1 d=1 t=10102
qing yuan 	情願	c=1 d=1 t=14625
qing ze 	輕則	c=1 d=1 t=18221
qiong 	窮	c=2 d=0.512743 t=3764
qiong bi 	窮比	c=1 d=1 t=4689
qiong cai shi 	窮纔是	c=1 d=1 t=3765
qiong guan 	窮慣	c=1 d=1 t=3597
qiong ku 	窮苦	c=1 d=1 t=10036
qiu 	求	c=1 d=0.1 t=23824
qiu 	球	c=2 d=1.74826 t=21934
qiu jie 	求解	c=1 d=1 t=10317
qiu jiu 	求救	c=1 d=1 t=18784
qiu you 	秋遊	c=1 d=1 t=7271
qiu zhi yu 	求知慾	c=1 d=1 t=3158
qiu zhu 	求助	c=2 d=1.97531 t=13382
qu 	去	c=179 d=0.572167 t=29023
qu 	取	c=3 d=2.62424 t=27228
qu bie 	區別	c=6 d=1 t=21923
qu dao 	渠道	c=1 d=1 t=15337
qu de 	去得	c=2 d=1 t=5100
qu de 	取得	c=3 d=1 t=27804
qu diao 	曲調	c=1 d=1 t=16142
qu dong 	驅動	c=1 d=1 t=24555
qu guo 	去過	c=3 d=1.06602 t=6314
qu le 	去了	c=24 d=1 t=27794
qu le 	娶了	c=1 d=1 t=5229
qu li bi hai 	趨利避害	c=1 d=1 t=2844
qu nian 	去年	c=1 d=1 t=4337
qu nian 	去念	c=1 d=1 t=4336
qu qiao 	取巧	c=2 d=1 t=14752
qu she 	取捨	c=1 d=1 t=24020
qu shi 	趨勢	c=1 d=1 t=9045
qu tui 	屈腿	c=2 d=1.94176 t=4241
qu wei 	趣味	c=2 d=1.16122 t=15714
qu xian 	曲線	c=1 d=0.214381 t=29023
qu xue 	去学	c=2 d=1.02586 t=17873
qu yue 	取悅	c=1 d=1 t=23434
qu zhao 	去找	c=1 d=1 t=6331
qu zuo 	去做	c=3 d=1 t=28843
quan 	全	c=1 d=1 t=516
quan bu 	全部	c=5 d=1 t=23170
quan dou 	全都	c=2 d=1.20291 t=2391
quan ju 	全局	c=1 d=1 t=19607
quan jun fu mo 	全軍覆沒	c=1 d=1 t=16593
quan kao 	全靠	c=2 d=1 t=20636
quan neng 	全能	c=1 d=1 t=16728
quan qiu 	全球	c=1 d=1 t=15519
quan quan 	圈圈	c=1 d=1 t=8833
quan ran 	全然	c=1 d=1 t=25855
quan ri zhi 	全日制	c=1 d=1 t=23324
quan shi 	全是	c=1 d=1 t=7194
quan shi 	拳師	c=1 d=1 t=12568
quan shui 	泉水	c=1 d=1 t=27265
quan tian 	全天	c=0 d=0.1 t=16976
quan tian xia 	全天下	c=1 d=1 t=16977
quan xin quan yi 	全心全意	c=1 d=1 t=4640
quan zhi 	全知	c=1 d=1 t=24008
quan zi 	圈子	c=2 d=1.99005 t=2231
que 	卻	c=12 d=2.14481 t=28326
que dian 	缺點	c=3 d=0.172907 t=29023
que ding 	確定	c=3 d=1 t=16118
que ding xia 	確定下	c=1 d=1 t=10520
que fa 	缺乏	c=1 d=1 t=18212
que fa an quan gan 	缺乏安全感	c=1 d=1 t=11361
que li 	確立	c=1 d=1 t=4043
que ren 	確認	c=4 d=1 t=25502
que shao 	缺少	c=3 d=1 t=18552
que shi 	卻是	c=1 d=1 t=15985
que shi 	確實	c=41 d=3.42788 t=28968
que shi 	缺失	c=1 d=1 t=23607
que shi ke yi 	确实可以	c=1 d=1 t=23976
que shui 	缺水	c=2 d=1.8311 t=23611
que xian 	缺陷	c=2 d=1 t=19007
que xin 	確信	c=1 d=1 t=28420
que zhi you 	却只有	c=1 d=1 t=21587
qun 	羣	c=2 d=1 t=18936
qun ju 	羣居	c=2 d=1 t=19753
qun li 	羣裏	c=4 d=1.00014 t=20607
ran 	然	c=4 d=1.51171 t=22870
ran er 	然而	c=5 d=1 t=28285
ran hou 	然後	c=192 d=0.640824 t=29023
rang 	讓	c=32 d=1.04315 t=28841
rang ren 	讓人	c=1 d=0.23457 t=29023
rang ta 	讓他	c=1 d=1 t=3021
rang wo 	讓我	c=5 d=2.342 t=15024
rang zuo 	讓座	c=1 d=1 t=8132
rao 	撓	c=1 d=1 t=12418
rao luan 	擾亂	c=2 d=1 t=17045
re 	惹	c=2 d=1 t=19292
re 	熱	c=1 d=1 t=23622
re bang 	熱榜	c=1 d=1 t=2200
re de kuai 	熱得快	c=0 d=0.1 t=19263
re huo 	熱火	c=1 d=1 t=19289
re lie 	熱烈	c=2 d=1.96079 t=13001
re xin 	熱心	c=0 d=0.1 t=6337
ren 	人	c=160 d=0.439825 t=29023
ren bu tong 	人不同	c=1 d=1 t=14047
ren bu zhu 	忍不住	c=1 d=1 t=3478
ren cai 	人才	c=1 d=1 t=15535
ren chu lai 	認出來	c=1 d=1 t=5461
ren de 	人的	c=2 d=1.35345 t=24434
ren de 	認得	c=2 d=1 t=16475
ren dou 	人都	c=1 d=1 t=20548
ren dou shi 	人都是	c=2 d=1 t=22099
ren dui yu 	人對於	c=1 d=1 t=4125
ren duo 	人多	c=1 d=1 t=15173
ren fu 	人婦	c=1 d=1 t=5453
ren ge 	人格	c=2 d=1 t=11876
ren hai mang mang 	人海茫茫	c=1 d=1 t=10924
ren he 	人和	c=1 d=1 t=15673
ren he 	任何	c=12 d=1.64113 t=26776
ren he ren 	任何人	c=1 d=1 t=26130
ren hou 	人後	c=1 d=1 t=19619
ren ji 	人機	c=2 d=1.97045 t=9285
ren ji 	人際	c=4 d=1.00167 t=26996
ren ji xu 	人繼續	c=1 d=1 t=9284
ren jia 	人家	c=4 d=1 t=20952
ren jian 	人間	c=1 d=1 t=18184
ren jiao ban 	人教版	c=1 d=1 t=1385
ren ke 	認可	c=0 d=0.1 t=2727
ren kou 	人口	c=1 d=1 t=17758
ren kou hong li 	人口红利	c=1 d=1 t=17764
ren lai 	人來	c=1 d=1 t=16401
ren lai shuo 	人來說	c=1 d=1 t=7764
ren lei 	人類	c=4 d=1.00655 t=25356
ren lei yi yang 	人類一樣	c=1 d=1 t=24196
ren li 	人力	c=3 d=1.00543 t=17779
ren li zi yuan 	人力資源	c=2 d=1.91393 t=15813
ren liu 	人流	c=1 d=1 t=20534
ren mai 	人脈	c=4 d=1 t=17609
ren men 	人們	c=1 d=1 t=23978
ren nao 	人腦	c=6 d=4.63074 t=24174
ren qi 	人氣	c=2 d=1 t=25919
ren qing 	認清	c=1 d=1 t=27030
ren sheng 	人生	c=22 d=1.0002 t=28725
ren sheng 	人聲	c=1 d=1 t=4281
ren sheng lai shuo 	人生來說	c=1 d=1 t=18170
ren sheng ru xi 	人生如戲	c=1 d=1 t=12613
ren shi 	認識	c=10 d=2.20524 t=25389
ren shi ni 	认识你	c=1 d=1 t=10927
ren shou 	忍受	c=1 d=1 t=21713
ren shu 	人數	c=1 d=1 t=803
ren shuo 	人說	c=0 d=0.1 t=14805
ren shuo de 	人說的	c=1 d=1 t=14806
ren ti 	人體	c=3 d=1 t=24842
ren wei 	認爲	c=10 d=1.15111 t=27217
ren wu 	任務	c=19 d=1.97645 t=28982
ren xin 	人心	c=1 d=1 t=8102
